Game,Winner,Sequence,XRow,XCol,ORow,OCol
game000919,O,10,2,1,3,4
game000919,O,11,2,5,4,3
game000919,O,12,4,6,0,0
game000919,O,13,5,4,1,4
game000919,O,14,2,6,5,3
game000919,O,15,7,6,3,6
game000919,O,16,0,2,7,0
game000919,O,17,6,2,3,3
game000919,O,18,3,0,6,4
game000919,O,19,6,5,7,5
game000919,O,20,7,1,1,0
game000919,O,21,0,6,4,0
game000919,O,22,7,2,5,0
game000919,O,23,0,7,1,3
game000920,O,0,2,0,7,1
game000920,O,1,3,4,3,7
game000920,O,2,3,3,6,5
game000920,O,3,7,2,1,7
game000920,O,4,6,1,0,3
game000920,O,5,6,0,4,5
game000920,O,6,1,0,4,1
game000920,O,7,1,1,4,3
game000920,O,8,0,7,2,5
game000920,O,9,7,4,4,6
game000920,O,10,5,4,6,2
game000920,O,11,0,0,0,5
game000920,O,12,1,6,5,2
game000920,O,13,5,3,4,2
game000920,O,14,3,0,2,6
game000920,O,15,3,1,2,7
game000920,O,16,1,5,6,4
game000920,O,17,4,7,5,7
game000920,O,18,0,2,3,2
game000920,O,19,6,7,0,1
game000920,O,20,3,6,2,4
game000920,O,21,1,2,1,4
game000920,O,22,3,5,5,0
game000920,O,23,1,3,7,5
game000920,O,24,7,0,7,7
game000920,O,25,2,2,4,4
game000921,O,0,7,7,6,1
game000921,O,1,0,3,2,3
game000921,O,2,2,5,3,7
game000921,O,3,2,2,2,1
game000921,O,4,5,4,4,5
game000921,O,5,0,6,3,2
game000921,O,6,4,3,2,0
game000921,O,7,1,2,5,6
game000921,O,8,1,5,7,1
game000921,O,9,7,5,6,7
game000921,O,10,5,0,6,5
game000921,O,11,4,0,6,2
game000921,O,12,3,1,3,4
game000922,O,0,4,1,5,1
game000922,O,1,3,7,4,5
game000922,O,2,4,6,1,1
game000922,O,3,6,4,1,6
game000922,O,4,7,0,0,7
game000922,O,5,7,1,7,7
game000922,O,6,3,5,1,2
game000922,O,7,2,3,3,0
game000922,O,8,6,0,6,3
game000922,O,9,4,2,5,7
game000922,O,10,0,4,3,1
game000922,O,11,6,1,3,4
game000922,O,12,1,5,1,0
game000922,O,13,0,1,0,2
game000922,O,14,1,7,0,6
game000922,O,15,4,4,6,6
game000922,O,16,5,6,3,2
game000922,O,17,1,4,2,1
game000922,O,18,4,0,2,5
game000922,O,19,2,2,7,6
game000922,O,20,0,0,2,0
game000922,O,21,6,2,0,5
game000922,O,22,1,3,7,5
game000922,O,23,3,6,2,4
game000922,O,24,5,4,5,3
game000922,O,25,7,2,6,7
game000922,O,26,3,3,5,5
game000922,O,27,5,2,7,4
game000922,O,28,6,5,4,3
game000923,X,0,0,6,3,2
game000923,X,1,6,4,3,1
game000923,X,2,5,2,0,2
game000923,X,3,4,3,5,4
game000923,X,4,0,4,3,7
game000923,X,5,3,6,1,1
game000923,X,6,5,6,4,4
game000923,X,7,0,3,4,1
game000923,X,8,2,7,6,6
game000923,X,9,6,7,3,5
game000923,X,10,2,5,1,0
game000923,X,11,7,4,6,2
game000923,X,12,4,0,7,5
game000923,X,13,1,3,2,2
game000923,X,14,6,3,4,2
game000923,X,15,4,6,2,6
game000923,X,16,2,1,5,0
game000923,X,17,6,0,7,1
game000923,X,18,7,7,4,5
game000923,X,19,3,4,0,0
game000923,X,20,2,4,1,4
game000923,X,21,7,6,7,2
game000923,X,22,4,7,0,1
game000923,X,23,6,5,0,7
game000924,O,0,3,7,1,1
game000924,O,1,6,6,6,5
game000924,O,2,7,5,0,1
game000924,O,3,5,1,6,0
game000924,O,4,2,5,5,0
game000924,O,5,6,7,5,3
game000924,O,6,1,3,7,1
game000924,O,7,5,6,7,6
game000924,O,8,1,2,1,5
game000924,O,9,3,3,2,7
game000924,O,10,0,7,4,7
game000924,O,11,1,0,5,5
game000924,O,12,2,4,0,4
game000924,O,13,4,2,0,6
game000924,O,14,4,5,3,6
game000924,O,15,3,0,3,5
game000924,O,16,2,6,0,2
game000924,O,17,6,3,2,1
game000924,O,18,2,3,6,2
game000924,O,19,1,7,0,3
game000924,O,20,4,1,7,7
game000924,O,21,4,4,0,0
game000925,X,0,5,2,2,5
game000925,X,1,4,3,2,1
game000925,X,2,6,6,1,1
game000925,X,3,2,0,0,5
game000925,X,4,4,4,0,2
game000925,X,5,6,1,0,0
game000925,X,6,3,0,7,1
game000925,X,7,5,3,7,6
game000925,X,8,1,6,5,4
game000925,X,9,2,2,4,7
game000925,X,10,7,3,1,5
game000925,X,11,4,2,2,7
game000925,X,12,2,4,6,0
game000925,X,13,1,0,7,4
game000925,X,14,6,2,4,0
game000925,X,15,3,3,5,6
game000925,X,16,7,5,5,0
game000925,X,17,3,1,7,0
game000925,X,18,2,3,3,2
game000925,X,19,0,6,4,6
game000925,X,20,1,4,6,7
game000925,X,21,7,2,5,1
game000925,X,22,3,5,0,1
game000926,O,0,6,3,0,3
game000926,O,1,0,7,2,5
game000926,O,2,0,0,7,0
game000926,O,3,3,1,7,7
game000926,O,4,1,2,1,1
game000926,O,5,5,6,6,2
game000926,O,6,0,4,6,1
game000926,O,7,7,1,4,6
game000926,O,8,4,7,5,3
game000926,O,9,5,5,2,1
game000926,O,10,3,5,4,4
game000926,O,11,2,4,1,0
game000926,O,12,0,2,6,7
game000926,O,13,1,5,4,2
game000926,O,14,6,4,1,3
game000926,O,15,2,2,2,6
game000926,O,16,0,1,2,3
game000926,O,17,5,7,3,3
game000926,O,18,7,6,6,6
game000926,O,19,1,4,3,2
game000926,O,20,5,2,4,3
game000927,O,0,3,3,5,4
game000927,O,1,0,5,1,7
game000927,O,2,5,2,6,4
game000927,O,3,4,6,3,6
game000927,O,4,6,5,4,7
game000927,O,5,1,3,1,1
game000927,O,6,5,1,3,7
game000927,O,7,7,1,5,0
game000927,O,8,6,6,7,0
game000927,O,9,4,3,2,7
game000927,O,10,4,4,2,3
game000927,O,11,1,4,0,7
game000928,O,0,4,5,0,6
game000928,O,1,0,2,2,7
game000928,O,2,3,4,1,0
game000928,O,3,7,0,6,6
game000928,O,4,3,0,3,6
game000928,O,5,4,2,0,7
game000928,O,6,0,1,7,5
game000928,O,7,5,5,0,4
game000928,O,8,6,7,1,4
game000928,O,9,2,0,7,3
game000928,O,10,2,1,1,6
game000928,O,11,5,0,3,2
game000928,O,12,5,1,1,1
game000928,O,13,5,4,6,1
game000928,O,14,7,2,0,5
game000928,O,15,4,3,2,6
game000928,O,16,2,3,0,0
game000928,O,17,1,3,2,5
game000928,O,18,6,5,0,3
game000929,O,0,0,1,5,0
game000929,O,1,7,7,2,4
game000929,O,2,2,5,6,4
game000929,O,3,0,3,0,7
game000929,O,4,6,0,4,6
game000929,O,5,3,7,6,3
game000929,O,6,6,1,1,2
game000929,O,7,4,3,2,6
game000929,O,8,7,2,0,5
game000929,O,9,4,2,1,5
game000929,O,10,2,0,7,4
game000929,O,11,7,1,5,4
game000929,O,12,7,6,1,4
game000929,O,13,2,1,3,4
game000929,O,14,3,1,4,4
game000930,X,0,1,3,7,4
game000930,X,1,3,5,5,5
game000930,X,2,0,1,6,6
game000930,X,3,7,0,2,5
game000930,X,4,7,1,5,7
game000930,X,5,0,2,6,0
game000930,X,6,6,5,3,0
game000930,X,7,0,7,1,0
game000930,X,8,2,2,4,6
game000930,X,9,4,1,3,3
game000930,X,10,2,1,3,1
game000930,X,11,7,7,0,5
game000930,X,12,4,7,1,1
game000930,X,13,4,2,6,7
game000930,X,14,5,4,0,4
game000930,X,15,5,3,4,0
game000930,X,16,7,2,1,6
game000930,X,17,6,1,4,5
game000930,X,18,1,5,0,3
game000930,X,19,2,6,2,3
game000930,X,20,5,2,6,2
game000930,X,21,3,6,3,7
game000930,X,22,6,4,4,3
game000930,X,23,4,4,7,3
game000930,X,24,7,6,7,5
game000930,X,25,3,4,2,7
game000930,X,26,0,6,2,0
game000930,X,27,5,0,5,6
game000931,O,0,0,3,4,4
game000931,O,1,7,2,2,1
game000931,O,2,1,5,5,3
game000931,O,3,1,7,4,6
game000931,O,4,4,1,3,5
game000931,O,5,0,4,7,3
game000931,O,6,6,4,0,7
game000931,O,7,5,2,5,6
game000931,O,8,0,2,7,5
game000931,O,9,5,7,6,6
game000931,O,10,1,6,4,2
game000931,O,11,2,0,4,5
game000931,O,12,1,1,6,1
game000931,O,13,6,5,2,3
game000931,O,14,0,0,5,5
game000931,O,15,2,4,1,0
game000931,O,16,3,3,7,7
game000931,O,17,2,5,0,6
game000931,O,18,3,7,6,3
game000931,O,19,6,7,3,2
game000931,O,20,7,0,1,4
game000931,O,21,5,1,3,0
game000931,O,22,2,6,3,1
game000931,O,23,3,4,4,3
game000932,X,0,7,0,6,5
game000932,X,1,1,2,4,7
game000932,X,2,0,6,2,5
game000932,X,3,5,2,7,3
game000932,X,4,3,6,5,1
game000932,X,5,5,3,5,0
game000932,X,6,3,3,1,1
game000932,X,7,3,7,0,0
game000932,X,8,6,6,6,1
game000932,X,9,6,2,4,5
game000932,X,10,7,7,3,4
game000932,X,11,0,3,6,7
game000932,X,12,2,4,1,0
game000932,X,13,1,4,3,1
game000932,X,14,0,1,1,3
game000932,X,15,7,1,4,1
game000932,X,16,7,6,0,7
game000932,X,17,3,2,3,5
game000932,X,18,1,5,2,3
game000932,X,19,5,7,3,0
game000932,X,20,0,5,7,2
game000932,X,21,6,0,5,4
game000932,X,22,5,5,6,3
game000932,X,23,2,1,2,7
game000932,X,24,6,4,2,2
game000932,X,25,7,4,0,4
game000933,X,0,0,0,5,6
game000933,X,1,4,4,1,0
game000933,X,2,3,1,4,6
game000933,X,3,5,4,2,6
game000933,X,4,6,6,1,5
game000933,X,5,5,7,4,0
game000933,X,6,7,3,7,7
game000933,X,7,0,7,0,1
game000933,X,8,5,3,4,3
game000933,X,9,0,4,0,2
game000933,X,10,3,4,1,3
game000933,X,11,1,4,4,5
game000933,X,12,2,5,7,4
game000933,X,13,6,7,5,5
game000933,X,14,7,2,2,0
game000933,X,15,5,1,7,0
game000933,X,16,6,1,5,2
game000933,X,17,4,1,6,2
game000933,X,18,0,5,3,6
game000933,X,19,6,4,1,2
game000933,X,20,5,0,4,2
game000934,O,0,7,4,7,1
game000934,O,1,0,5,5,7
game000934,O,2,2,6,3,3
game000934,O,3,5,2,6,4
game000934,O,4,1,3,2,3
game000934,O,5,3,1,4,7
game000934,O,6,6,3,3,7
game000934,O,7,0,2,4,3
game000934,O,8,5,5,3,4
game000934,O,9,0,3,2,5
game000934,O,10,0,0,2,7
game000934,O,11,1,0,4,2
game000934,O,12,5,1,3,2
game000934,O,13,2,0,6,7
game000935,O,0,3,0,1,5
game000935,O,1,3,5,6,7
game000935,O,2,1,7,2,1
game000935,O,3,2,7,4,6
game000935,O,4,5,3,7,3
game000935,O,5,2,2,0,2
game000935,O,6,7,4,5,4
game000935,O,7,0,6,4,7
game000935,O,8,5,5,7,6
game000935,O,9,7,2,3,4
game000935,O,10,5,7,6,3
game000935,O,11,7,5,5,2
game000935,O,12,7,1,1,3
game000935,O,13,7,0,2,6
game000935,O,14,5,1,0,3
game000935,O,15,1,1,6,5
game000935,O,16,0,1,3,1
game000935,O,17,3,6,0,7
game000935,O,18,3,7,0,0
game000935,O,19,0,4,6,0
game000935,O,20,4,5,4,4
game000935,O,21,4,1,2,3
game000935,O,22,4,2,1,4
game000935,O,23,3,2,5,0
game000935,O,24,6,6,0,5
game000935,O,25,1,6,4,0
game000935,O,26,1,0,7,7
game000935,O,27,6,4,6,1
game000935,O,28,4,3,6,2
game000935,O,29,1,2,2,0
game000935,O,30,5,6,3,3
game000935,O,31,2,5,2,4
game000936,O,0,0,4,6,7
game000936,O,1,0,5,7,3
game000936,O,2,6,0,5,4
game000936,O,3,2,5,1,2
game000936,O,4,6,4,4,7
game000936,O,5,3,3,7,1
game000936,O,6,0,1,3,1
game000936,O,7,7,7,0,3
game000936,O,8,5,2,0,6
game000936,O,9,7,4,0,0
game000936,O,10,7,6,1,6
game000936,O,11,4,5,0,2
game000936,O,12,3,2,6,3
game000936,O,13,5,3,6,6
game000936,O,14,6,2,6,1
game000936,O,15,7,5,5,0
game000936,O,16,7,0,3,6
game000936,O,17,0,7,5,1
game000936,O,18,4,4,5,5
game000936,O,19,1,5,4,1
game000937,X,0,7,4,6,5
game000937,X,1,0,1,4,6
game000937,X,2,6,3,0,0
game000937,X,3,1,0,6,7
game000937,X,4,2,0,3,3
game000937,X,5,2,2,3,5
game000937,X,6,6,4,7,1
game000937,X,7,4,0,4,2
game000937,X,8,3,7,7,3
game000937,X,9,2,4,3,6
game000937,X,10,3,2,2,1
game000937,X,11,5,1,3,4
game000937,X,12,1,4,5,5
game000937,X,13,4,3,1,7
game000937,X,14,5,3,6,2
game000937,X,15,4,4,7,5
game000937,X,16,1,3,4,1
game000937,X,17,5,7,3,0
game000937,X,18,0,6,4,7
game000937,X,19,2,3,1,1
game000937,X,20,6,0,1,5
game000937,X,21,4,5,0,2
game000937,X,22,2,5,2,7
game000937,X,23,1,6,6,6
game000937,X,24,5,2,6,1
game000937,X,25,7,2,1,2
game000937,X,26,0,5,0,7
game000937,X,27,7,7,3,1
game000937,X,28,5,6,7,6
game000937,X,29,0,4,5,0
game000938,X,0,2,1,0,5
game000938,X,1,0,4,6,3
game000938,X,2,1,0,4,0
game000938,X,3,5,5,4,5
game000938,X,4,0,2,6,6
game000938,X,5,6,0,3,3
game000938,X,6,4,6,6,2
game000938,X,7,3,1,5,6
game000938,X,8,2,4,3,5
game000938,X,9,3,4,1,5
game000938,X,10,2,5,5,3
game000938,X,11,3,2,2,6
game000938,X,12,6,5,0,7
game000938,X,13,2,7,5,1
game000938,X,14,7,1,3,7
game000938,X,15,0,1,1,3
game000938,X,16,5,4,4,3
game000938,X,17,5,7,2,0
game000938,X,18,4,4,1,4
game000938,X,19,6,1,5,2
game000938,X,20,4,1,6,7
game000938,X,21,7,7,3,6
game000939,O,0,0,3,4,4
game000939,O,1,5,6,2,6
game000939,O,2,4,3,7,3
game000939,O,3,5,4,1,5
game000939,O,4,3,2,6,2
game000939,O,5,3,4,0,0
game000939,O,6,3,3,2,4
game000939,O,7,2,2,7,0
game000939,O,8,4,6,1,6
game000939,O,9,6,4,5,2
game000939,O,10,0,4,3,0
game000939,O,11,4,2,2,7
game000939,O,12,2,0,2,5
game000939,O,13,1,4,5,7
game000939,O,14,1,3,3,7
game000939,O,15,4,5,7,2
game000939,O,16,1,1,0,1
game000939,O,17,6,6,6,7
game000939,O,18,4,0,0,5
game000939,O,19,0,2,7,4
game000939,O,20,6,3,5,5
game000939,O,21,0,6,1,0
game000939,O,22,6,1,5,1
game000939,O,23,7,6,5,3
game000939,O,24,7,7,2,3
game000940,X,0,6,6,0,7
game000940,X,1,0,0,1,5
game000940,X,2,0,4,0,1
game000940,X,3,6,7,3,1
game000940,X,4,6,3,4,0
game000940,X,5,1,4,7,3
game000940,X,6,3,6,4,2
game000940,X,7,5,1,5,0
game000940,X,8,1,3,4,3
game000940,X,9,5,4,1,7
game000940,X,10,5,6,2,3
game000940,X,11,7,7,6,2
game000940,X,12,2,4,0,6
game000940,X,13,1,6,7,5
game000940,X,14,2,0,4,1
game000940,X,15,5,3,4,7
game000940,X,16,7,0,6,1
game000940,X,17,4,4,2,1
game000940,X,18,7,2,6,4
game000940,X,19,5,5,6,5
game000940,X,20,3,7,4,6
game000940,X,21,6,0,3,4
game000940,X,22,1,0,4,5
game000940,X,23,0,3,2,6
game000940,X,24,2,7,0,2
game000940,X,25,1,2,3,0
game000940,X,26,7,1,2,2
game000940,X,27,2,5,0,5
game000941,O,0,5,3,7,3
game000941,O,1,2,4,3,7
game000941,O,2,0,1,2,3
game000941,O,3,5,0,5,2
game000941,O,4,1,5,3,0
game000941,O,5,5,5,2,7
game000941,O,6,0,7,1,0
game000941,O,7,6,4,7,4
game000941,O,8,1,6,0,6
game000941,O,9,6,0,3,4
game000941,O,10,6,2,7,7
game000941,O,11,2,2,1,3
game000941,O,12,2,1,4,4
game000941,O,13,5,1,6,3
game000941,O,14,6,5,4,1
game000942,O,0,1,0,0,5
game000942,O,1,7,4,1,5
game000942,O,2,7,1,2,3
game000942,O,3,1,3,2,2
game000942,O,4,2,1,5,5
game000942,O,5,3,1,2,6
game000942,O,6,0,2,4,2
game000942,O,7,5,4,6,2
game000942,O,8,3,0,2,4
game000942,O,9,7,0,5,2
game000942,O,10,1,2,7,7
game000942,O,11,6,4,4,7
game000942,O,12,0,4,0,6
game000942,O,13,7,2,2,5
game000943,X,0,7,6,3,4
game000943,X,1,7,3,4,0
game000943,X,2,4,6,6,4
game000943,X,3,5,7,4,1
game000943,X,4,5,0,0,5
game000943,X,5,5,3,6,6
game000943,X,6,0,4,7,4
game000943,X,7,6,0,0,1
game000943,X,8,2,0,6,2
game000943,X,9,4,2,3,7
game000943,X,10,3,2,3,0
game000943,X,11,1,0,2,4
game000943,X,12,6,7,7,5
game000943,X,13,7,7,3,1
game000943,X,14,1,6,2,5
game000943,X,15,4,7,5,4
game000943,X,16,1,2,2,3
game000943,X,17,1,4,1,5
game000943,X,18,0,7,3,5
game000943,X,19,1,3,3,6
game000943,X,20,2,2,5,5
game000943,X,21,5,6,5,1
game000943,X,22,6,3,5,2
game000943,X,23,2,7,4,3
game000944,O,0,7,6,4,5
game000944,O,1,1,6,5,3
game000944,O,2,3,6,4,6
game000944,O,3,4,1,7,2
game000944,O,4,0,1,3,5
game000944,O,5,6,2,5,5
game000944,O,6,1,7,6,5
game000944,O,7,1,2,2,6
game000944,O,8,6,1,3,7
game000944,O,9,2,3,7,1
game000944,O,10,5,0,0,4
game000944,O,11,7,4,6,0
game000944,O,12,2,0,5,1
game000944,O,13,2,2,2,4
game000944,O,14,4,0,5,4
game000944,O,15,5,2,0,6
game000944,O,16,0,7,3,2
game000944,O,17,7,5,0,5
game000944,O,18,1,5,3,1
game000944,O,19,1,1,0,0
game000944,O,20,4,4,4,7
game000944,O,21,7,3,4,3
game000944,O,22,5,7,7,0
game000944,O,23,2,1,1,4
game000944,O,24,6,3,3,0
game000944,O,25,3,4,6,7
game000944,O,26,1,3,6,6
game000944,O,27,2,7,0,2
game000944,O,28,6,4,0,3
game000945,O,0,0,0,3,2
game000945,O,1,4,1,0,1
game000945,O,2,3,5,7,0
game000945,O,3,3,3,6,1
game000945,O,4,6,3,2,5
game000945,O,5,6,4,1,7
game000945,O,6,5,2,0,5
game000945,O,7,2,6,4,4
game000945,O,8,1,4,0,6
game000945,O,9,0,2,4,3
game000945,O,10,0,7,0,4
game000945,O,11,4,2,1,0
game000945,O,12,6,2,6,0
game000945,O,13,2,3,5,0
game000945,O,14,2,1,3,4
game000945,O,15,2,4,7,3
game000945,O,16,6,7,7,6
game000945,O,17,2,0,5,1
game000945,O,18,7,1,4,0
game000945,O,19,5,6,2,7
game000945,O,20,5,4,1,2
game000945,O,21,1,6,3,0
game000946,O,0,0,6,5,2
game000946,O,1,0,1,2,4
game000946,O,2,3,3,6,4
game000946,O,3,3,0,2,6
game000946,O,4,6,0,7,2
game000946,O,5,2,7,6,7
game000946,O,6,1,3,6,3
game000946,O,7,6,5,0,3
game000946,O,8,2,2,4,3
game000946,O,9,1,5,3,4
game000946,O,10,2,0,4,7
game000946,O,11,6,2,7,1
game000946,O,12,0,7,4,5
game000946,O,13,3,7,7,7
game000946,O,14,6,6,4,2
game000946,O,15,7,0,7,4
game000946,O,16,1,1,1,4
game000946,O,17,5,5,5,7
game000946,O,18,7,5,5,4
game000946,O,19,3,1,1,7
game000946,O,20,4,0,1,2
game000946,O,21,2,1,1,6
game000946,O,22,4,6,3,2
game000946,O,23,5,1,5,3
game000946,O,24,3,6,2,5
game000947,X,0,0,3,5,6
game000947,X,1,3,7,6,7
game000947,X,2,1,5,3,5
game000947,X,3,0,0,1,4
game000947,X,4,5,0,7,6
game000947,X,5,7,7,1,0
game000947,X,6,7,2,7,1
game000947,X,7,5,2,2,0
game000947,X,8,4,2,2,6
game000947,X,9,3,2,3,6
game000947,X,10,0,1,1,3
game000948,O,0,0,2,4,0
game000948,O,1,0,4,2,0
game000948,O,2,0,6,1,2
game000948,O,3,2,4,4,7
game000948,O,4,2,5,6,6
game000948,O,5,5,0,6,3
game000948,O,6,3,7,5,1
game000948,O,7,3,0,7,2
game000948,O,8,5,6,4,6
game000948,O,9,6,2,4,3
game000948,O,10,5,4,1,5
game000948,O,11,7,1,2,6
game000948,O,12,3,1,0,1
game000948,O,13,6,5,5,5
game000948,O,14,3,6,0,3
game000948,O,15,2,3,4,4
game000948,O,16,0,5,1,7
game000948,O,17,1,3,7,4
game000948,O,18,7,5,2,2
game000948,O,19,2,1,1,0
game000948,O,20,6,0,4,2
game000948,O,21,7,0,5,7
game000948,O,22,5,3,6,7
game000948,O,23,6,1,0,0
game000948,O,24,3,5,5,2
game000948,O,25,7,6,3,4
game000948,O,26,4,1,6,4
game000948,O,27,7,3,0,7
game000948,O,28,1,4,3,3
game000949,X,0,4,2,1,2
game000949,X,1,4,6,1,6
game000949,X,2,5,0,0,1
game000949,X,3,6,0,2,5
game000949,X,4,0,6,5,6
game000949,X,5,3,3,1,0
game000949,X,6,1,5,7,6
game000949,X,7,3,7,0,4
game000949,X,8,1,7,4,1
game000949,X,9,7,4,6,5
game000949,X,10,0,5,5,4
game000949,X,11,0,3,3,6
game000949,X,12,5,1,1,1
game000949,X,13,2,6,4,4
game000950,O,0,4,1,1,4
game000950,O,1,5,0,5,5
game000950,O,2,2,5,6,3
game000950,O,3,3,6,7,0
game000950,O,4,0,5,0,1
game000950,O,5,0,4,6,1
game000950,O,6,1,3,4,6
game000950,O,7,3,1,1,5
game000950,O,8,0,7,2,4
game000950,O,9,5,2,7,4
game000950,O,10,0,0,1,1
game000950,O,11,2,1,1,7
game000950,O,12,3,0,2,2
game000950,O,13,4,5,4,3
game000950,O,14,6,2,7,2
game000950,O,15,2,6,0,3
game000950,O,16,1,2,7,3
game000950,O,17,1,6,3,5
game000950,O,18,5,6,6,4
game000950,O,19,3,3,6,5
game000950,O,20,4,0,3,4
game000950,O,21,4,7,0,6
game000950,O,22,7,1,3,7
game000951,O,0,7,7,4,7
game000951,O,1,1,4,6,7
game000951,O,2,1,6,0,7
game000951,O,3,4,4,2,3
game000951,O,4,0,0,0,6
game000951,O,5,6,3,7,0
game000951,O,6,3,1,6,5
game000951,O,7,5,1,5,4
game000951,O,8,3,5,7,6
game000951,O,9,7,2,0,5
game000951,O,10,7,4,5,7
game000951,O,11,6,6,5,5
game000951,O,12,6,1,3,2
game000951,O,13,2,6,1,3
game000951,O,14,0,4,0,2
game000951,O,15,5,3,3,4
game000951,O,16,1,1,4,0
game000951,O,17,3,7,3,3
game000951,O,18,4,1,3,6
game000951,O,19,2,0,7,3
game000951,O,20,1,0,5,2
game000951,O,21,2,4,4,6
game000951,O,22,2,5,5,0
game000951,O,23,1,2,4,3
game000952,O,0,2,5,4,1
game000952,O,1,3,6,0,0
game000952,O,2,7,6,4,2
game000952,O,3,0,4,0,6
game000952,O,4,1,0,4,6
game000952,O,5,6,1,2,3
game000952,O,6,7,2,0,1
game000952,O,7,1,7,1,2
game000952,O,8,5,3,2,7
game000952,O,9,5,6,1,5
game000952,O,10,4,0,7,1
game000952,O,11,1,4,3,4
game000952,O,12,6,7,4,4
game000952,O,13,5,7,7,0
game000952,O,14,1,1,1,3
game000952,O,15,0,7,3,7
game000952,O,16,6,3,2,2
game000952,O,17,3,1,5,4
game000952,O,18,4,3,2,6
game000952,O,19,3,5,6,0
game000952,O,20,6,6,5,2
game000952,O,21,7,5,5,1
game000952,O,22,0,5,5,0
game000952,O,23,2,4,6,4
game000952,O,24,6,2,3,2
game000953,O,0,7,0,3,2
game000953,O,1,0,0,3,7
game000953,O,2,6,3,7,6
game000953,O,3,0,3,6,2
game000953,O,4,6,7,3,6
game000953,O,5,1,4,2,1
game000953,O,6,1,7,2,6
game000953,O,7,4,0,6,4
game000953,O,8,2,5,5,0
game000953,O,9,7,7,5,4
game000953,O,10,4,6,5,2
game000953,O,11,5,1,2,4
game000953,O,12,0,6,4,5
game000953,O,13,1,3,2,7
game000953,O,14,7,4,4,7
game000953,O,15,5,5,7,3
game000953,O,16,6,0,5,3
game000953,O,17,6,6,2,2
game000953,O,18,0,1,3,1
game000953,O,19,4,4,0,4
game000953,O,20,5,6,7,5
game000953,O,21,4,1,4,2
game000954,O,0,7,6,4,4
game000954,O,1,5,2,6,0
game000954,O,2,6,5,2,1
game000954,O,3,2,6,5,3
game000954,O,4,0,4,1,0
game000954,O,5,3,2,0,2
game000954,O,6,1,2,0,1
game000954,O,7,6,2,3,3
game000954,O,8,3,6,3,5
game000954,O,9,6,1,1,5
game000954,O,10,7,3,1,7
game000954,O,11,2,5,1,1
game000954,O,12,5,1,5,4
game000954,O,13,0,3,5,0
game000954,O,14,7,7,4,2
game000954,O,15,5,5,7,1
game000954,O,16,6,4,2,7
game000954,O,17,2,0,4,6
game000954,O,18,4,3,3,0
game000954,O,19,7,4,3,4
game000954,O,20,6,7,0,5
game000954,O,21,4,5,4,0
game000954,O,22,0,7,2,2
game000954,O,23,5,7,5,6
game000954,O,24,6,6,2,3
game000954,O,25,3,1,6,3
game000954,O,26,1,3,1,6
game000954,O,27,0,0,7,2
game000954,O,28,4,1,7,0
game000955,O,0,6,7,3,5
game000955,O,1,0,4,2,2
game000955,O,2,0,6,1,5
game000955,O,3,4,7,0,2
game000955,O,4,1,3,2,4
game000955,O,5,6,2,7,4
game000955,O,6,1,6,6,0
game000955,O,7,4,4,7,6
game000955,O,8,7,5,4,6
game000955,O,9,5,5,6,5
game000955,O,10,2,5,5,3
game000955,O,11,3,1,3,3
game000955,O,12,6,4,0,1
game000955,O,13,4,5,4,3
game000955,O,14,5,7,4,1
game000955,O,15,3,0,2,1
game000955,O,16,5,6,0,7
game000955,O,17,4,2,3,4
game000955,O,18,7,3,5,1
game000955,O,19,3,7,0,5
game000955,O,20,7,1,2,3
game000955,O,21,3,2,1,4
game000955,O,22,7,0,0,0
game000955,O,23,1,1,6,3
game000956,O,0,3,5,5,1
game000956,O,1,3,1,4,7
game000956,O,2,2,3,6,5
game000956,O,3,4,5,4,1
game000956,O,4,5,3,2,5
game000956,O,5,7,2,7,5
game000956,O,6,5,2,1,0
game000956,O,7,0,0,4,6
game000956,O,8,6,3,2,4
game000956,O,9,1,4,3,3
game000956,O,10,4,3,3,2
game000956,O,11,0,1,4,4
game000956,O,12,7,3,5,7
game000956,O,13,2,6,7,1
game000956,O,14,6,1,2,1
game000956,O,15,1,5,1,1
game000956,O,16,0,6,5,5
game000956,O,17,0,5,1,7
game000956,O,18,7,0,1,3
game000956,O,19,0,7,2,7
game000956,O,20,3,6,7,6
game000956,O,21,0,2,3,7
game000957,X,0,5,7,3,1
game000957,X,1,4,2,1,5
game000957,X,2,6,3,5,4
game000957,X,3,3,4,0,5
game000957,X,4,3,0,4,4
game000957,X,5,4,1,0,4
game000957,X,6,1,4,4,0
game000957,X,7,2,2,0,3
game000957,X,8,5,1,6,5
game000957,X,9,6,4,0,0
game000957,X,10,1,2,4,6
game000957,X,11,4,7,4,3
game000957,X,12,1,0,2,5
game000957,X,13,2,1,6,6
game000957,X,14,7,7,3,5
game000957,X,15,5,0,1,1
game000957,X,16,2,0,3,6
game000957,X,17,1,3,6,7
game000957,X,18,5,3,7,6
game000957,X,19,6,1,3,7
game000957,X,20,0,7,0,2
game000957,X,21,5,2,2,6
game000958,X,0,5,3,3,4
game000958,X,1,2,5,5,5
game000958,X,2,1,0,1,4
game000958,X,3,0,1,2,0
game000958,X,4,6,0,0,3
game000958,X,5,5,4,0,0
game000958,X,6,7,2,6,5
game000958,X,7,7,0,3,3
game000958,X,8,2,2,4,0
game000958,X,9,4,7,5,7
game000958,X,10,7,1,3,5
